"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@XylemAR","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lbbct8Dam","gek jak en ngopi mbi muroti kitab mas","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@fajarsetiawan9777","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lc9Fi5vE8","suhu perinternetan 😂😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bontotdesperate","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3ldTgXajD-","Sangar mas nanang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@nanangmahardika9787","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3leZ9pySEU","sesama clan nanang saya bangga padamu","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bakulAPJ","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lfOGWUl4L","Mas nanang ...","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@friskaastania466","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lgBvJ1bKz","hai nanang merak","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@fatkhulrohmanyusuf602","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lhVWfx4VE","lah","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@faisholhidayat628","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lh_Cfd9WX","Maahookkk suhu🔥","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@masnitv9562","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lhgAvCWzc","Aku pengikutmu mas @nanangMrk 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@andikamaulana9314","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lhhtnLMDv","endorse berapa puh","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@ridwan_ondow","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3libGjUZBx","ustad jaringan kita guys","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@MudaMusika-fv4sb","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3llM0dBFCY","Ak nonton dikau dulu bang baru ini","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Arasoes","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3llkfC5zXC","menyala mas wkwkwk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@FazaYtme","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lmYA63VMD","Mas aku tanggamu mas 😅","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@k000cheeeng","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3ln7xH_-Mj","mntp2","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@rakakisdiyatma9881","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lobVdh4Gw","Mantap kang nanang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@fleetawdahviksen6069","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3log4nGzkk","🔥🔥🔥🔥🔥","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@RizkiMaulana-xj6ms","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lpQOFf_z4","Dan suhu perwifian nih mas nanang😅","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@mamangkirito3680","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lqXdquk26","Selamat mas 😂 pencapaian yang membanggakan saat ini mas nanang disebut bang dapid","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@iuaiskwhfrgsuwiqdtyeuhdksoknah","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lvW1_Wyy_","diem lu","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@your_twilight","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lvfY1Pzv0","guruku","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@frankmovieid5865","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lvtUB6BiB","Hadir bang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@tebbink","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lx0ax7HtU","Membara mas Nanang.. 🔥🔥😂👍","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@ards1941","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lxi_o7nlX"," @faroc7972  wkwkwk apa iya?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@polisiterbang2473","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lxlGuZ39v","Di sebut malah pantun wkwkwkwk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bennynawang2912","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lxqVtpzdd","Idolaku tetep sampean mas ❤","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bennynawang2912","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lxvcLOoSB","Idolaku tetep mas nanang tentang per wifi an ❤","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@achmednuyan","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3ly4uXX_61","Pas dengar NanangMrK disebutin auto senyum2 sendiri buat subscribernya","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@abdurrahmannurrizqi2789","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3ly857XlH8","mas nanang mrz","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@putrariski2816","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lyjb0GCq1","​ @ahmadtidar kan gak boleh di komersilkan","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Mukaromah2023","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lzCSCATJQ","​ @alpahlevii   mksd nya?","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@leo_story21","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3lzoRxdSB0","Orang nya mampir tadinya ga nyadar mas nanang padahal dah di baca komentar nya😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@danauu11","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m02FlmHiQ","auto nonton wkwk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@kenkyoadrian","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m0HlDDkpT","mas nanang josss pokoknya","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Andrian_Pauline","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m1mP_YCg4","Ini Guru ku😮 meskipun gak di anggap murid sih😂 tapi gua selalu nonton video tutorial 😮dari bang nanang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Mukaromah2023","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m21H0v9cU"," @alpahlevii   mksd nya org jepara m3ndunia apa bang? Aq gak paham😄","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@adidonk8437","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m3ZKVy-BS","Masternya absen","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@BorneoNewsJournalist","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m3aFRm9gL","Dan Prestasi Tertinggi Bagi Kita Bisa Setia menonton setiap Vidio yg di upload Gadgatin😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@adidonk8437","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m3bxRzbHi","Sudah di oprek belum mas starlinknya","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@miftahulumam4426","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m3dipWP0V","ahaii saya abis nonton sampean terus nonton kesini 😁 memang mantapp mass","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@azatlintang6036","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m3lXss9sN","Halah... Nyoba Starlink di Bongkar isinya ternyata modem rakitan Hp & stb openwrt. Wkwkwkkwkwk","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@mohammadfajarramadhani8924","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m6UjkgzTy","Pin mas nya","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@HaqitenTokoro","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m6je6-6y7","Bg nanangg mntapp 😁","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@extremermoba1946","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m88GpiiUI","Lu gak tau tadi yang dibilangin bang david?​ @ahmadtidar ","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@bungandri","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3m8GaEp2__","sTARLINK Hanya di pulau jawa. banyak konten kreator ngetes di pulau jawa. belum ada konten kreator ngetes starlink di pulau sumatra... jadi masih ragu2","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@ahmadtidar","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mB3_rGclu","komen kyk itu pada heboh amat terlalu seriusss komennya...","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@ahmadtidar","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mBX-bzIi8","orang pada suka mendang mending pilih ini itu sesuai kan kebutuhan, aku aja yg pakai paket rahasia 25rb bebas unlimited 30hr mau sampai habis 10gb lebih nonton YouTube full hd masih lancar sinyal.yg mahal caranya.","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@sutramahardika6911","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mBqhFmqEW","Gw subrek elu bang. Bagus2in kontennya ya abis ini 🤣🤣","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@moelimuel9616","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mEXdCKJsT","kemarin abis liat rivew nya mas nanang mrk 😊😊","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@alfaboys3961","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mGLx9Slgh","Nyalain sendiri abangku🔥🔥","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@cahyosu763","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mGrr6kSQB","nonggol si abang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@SAHAMUS","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mHJY_PBB2","Mas Nanang guru permikrotikan 😅😅","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@rudisaprizal6739","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mI4R_DOMk","🔥🔥🔥 kereen","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@kamidpurwanto2662","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mJBcIdn05","Anjay di sebut mas Nanang gokiel AQ muridmu mas Nanang bangga AQ kro awakmu mas wkwkkw","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@idrisfarhamna","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mJ_qHJLCG","Menyala abangkuuu","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@elishlah","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mK6BK3q9O","mantap akhirnya ada yang nyolek, juoss 👍😆","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@rakadroid","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mK7hHdcK5","mantap brow","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@renoacc","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mKr343fo5","Wah... bentar lagi subscribernya tembus 10 juta nih 🤣
Amiin....","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@kontenkreatorpendek8659","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mLO3kPEQ9","Josss mas Nanang aku suka nyimax Yutub ente , khusus bahas STARLINK ini ajah, menurut ku sangat bermanfaat buat warga terutama yg tinggal di pedalaman, kepulauan, dan kampung yg gak ada tower SIGNAL, apalagi dlu pas aku kerja di perkebunan sawit di samping hutan ratusan hektar SIGNAL gak ada , parah banget harus ke batas hutan dulu, baru ada SIGNAL 2 bar udah seneng 😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@gunstcyber3634","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mLPf4Ml0D","😂😂😂😂bang ko  lu GK trending😂😂😂","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@harisatwika7763","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mM0Etg-tH","Mantap bang👍👍👍","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@watonupload11","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mPsymjOeZ","Dipromosikan gratis mas mantep tenan","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@sumantarachannel1245","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mRMv2yczw","Nice bangg❤","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@Pongky-ry6uk","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mRuBUpLfs","Mantap mas Nanang","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@JefriHanafi","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mShIZgic4","Ntr nonton juga aku","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@sumantarachannel1245","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mSyr1xy9i"," @JefriHanafi  oky","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
"@giovannipratama1793","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mTUsIlQVE","MANTAB PAKK, SALAM BUAT NARAYA WKWK","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","1"
"@beautyshine1222","false","Ugxn84XC5KbH5Y61KmZ4AaABAg.A3jeXzJmbLLA3mUVcocuVY","Bangga bangett panutannn","12306","false","https://www.youtube.com/watch?v=BHkTABfl9fc","4 months ago","0","Ugxn84XC5KbH5Y61KmZ4AaABAg","REVIEW STARLINK INDONESIA - INI REVOLUSIONER 🔥","reply","BHkTABfl9fc","0"
